code,wind_code,name,date,time,volume,turover,settle,position,cur_delta,trade_flag,accvolume,accturover,high,low,open,price,pre_close,pre_settle,pre_position,ask5,ask4,ask3,ask2,ask1,bid1,bid2,bid3,bid4,bid5,asize5,asize4,asize3,asize2,asize1,bsize1,bsize2,bsize3,bsize4,bsize5
ag,AG.SHF,沪银活跃-ag1612,20170103,135156000,0,0,0,706904,0,0,166950,10241921730,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,21,137,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135156500,64,3928410,0,706884,0,0,167014,10245850140,41070000,40700000,40760000,40930000,41130000,41020000,708376,0,0,0,0,40930000,40910000,0,0,0,0,0,0,0,0,1,137,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135157000,50,3069690,0,706896,0,0,167064,10248919830,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40930000,40910000,0,0,0,0,0,0,0,0,158,136,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135157500,2,122760,0,706896,0,0,167066,10249042590,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,49,137,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135158000,0,0,0,706896,0,0,167066,10249042590,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,50,98,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135158500,14,859290,0,706898,0,0,167080,10249901880,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,44,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135159000,10,613800,0,706898,0,0,167090,10250515680,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,45,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135159500,2,122760,0,706896,0,0,167092,10250638440,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,41,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135200000,20,1227600,0,706896,0,0,167112,10251866040,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,31,98,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135200500,0,0,0,706896,0,0,167112,10251866040,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,30,98,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135201000,4,245520,0,706896,0,0,167116,10252111560,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,31,98,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135201500,2,122730,0,706896,0,0,167118,10252234290,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,61,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135202000,0,0,0,706896,0,0,167118,10252234290,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,65,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135202500,0,0,0,706896,0,0,167118,10252234290,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,66,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135203000,0,0,0,706896,0,0,167118,10252234290,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,69,97,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135203500,40,2455200,0,706896,0,0,167158,10254689490,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,66,102,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135204000,0,0,0,706896,0,0,167158,10254689490,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,53,102,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135204500,6,368220,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,53,101,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135205000,0,0,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,68,101,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135206000,0,0,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,69,107,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135206500,0,0,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,70,107,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135207000,0,0,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,80,107,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135208000,0,0,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,80,157,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135209000,0,0,0,706896,0,0,167164,10255057710,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,80,166,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135209500,2,122760,0,706896,0,0,167166,10255180470,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,79,159,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135210000,12,736560,0,706888,0,0,167178,10255917030,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,73,159,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135211500,0,0,0,706888,0,0,167178,10255917030,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,70,159,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135212000,140,8593200,0,706884,0,0,167318,10264510230,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40930000,40920000,0,0,0,0,0,0,0,0,227,37,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135212500,154,9452520,0,706804,0,0,167472,10273962750,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,36,161,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135213000,12,736380,0,706816,0,0,167484,10274699130,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,27,154,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135215000,2,122760,0,706816,0,0,167486,10274821890,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,24,157,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135215500,0,0,0,706816,0,0,167486,10274821890,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,24,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135216000,4,245490,0,706818,0,0,167490,10275067380,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,39,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135216500,8,491040,0,706812,0,0,167498,10275558420,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,35,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135217000,0,0,0,706812,0,0,167498,10275558420,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,36,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135217500,0,0,0,706812,0,0,167498,10275558420,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,37,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135218000,0,0,0,706812,0,0,167498,10275558420,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,40,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135219000,2,122760,0,706812,0,0,167500,10275681180,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,39,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135220500,0,0,0,706812,0,0,167500,10275681180,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,39,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135221000,0,0,0,706812,0,0,167500,10275681180,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,39,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135221500,0,0,0,706812,0,0,167500,10275681180,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,40,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135222000,0,0,0,706812,0,0,167500,10275681180,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,52,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135222500,2,122760,0,706812,0,0,167502,10275803940,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,52,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135223000,0,0,0,706812,0,0,167502,10275803940,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,64,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135224500,0,0,0,706812,0,0,167502,10275803940,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,74,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135225500,0,0,0,706812,0,0,167502,10275803940,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,76,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135226000,0,0,0,706812,0,0,167502,10275803940,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,96,150,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135226500,6,368280,0,706806,0,0,167508,10276172220,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135229000,0,0,0,706806,0,0,167508,10276172220,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,94,149,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135231500,0,0,0,706806,0,0,167508,10276172220,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,95,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135232000,2,122760,0,706806,0,0,167510,10276294980,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,94,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135232500,2,122760,0,706804,0,0,167512,10276417740,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135233000,4,245520,0,706802,0,0,167516,10276663260,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,91,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135234000,0,0,0,706802,0,0,167516,10276663260,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,94,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135235000,2,122730,0,706802,0,0,167518,10276785990,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,92,152,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135235500,0,0,0,706802,0,0,167518,10276785990,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,152,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135236000,0,0,0,706802,0,0,167518,10276785990,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,154,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135236500,0,0,0,706802,0,0,167518,10276785990,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,155,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135237500,2,122730,0,706804,0,0,167520,10276908720,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,154,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135238000,0,0,0,706804,0,0,167520,10276908720,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,93,153,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135238500,182,11168460,0,706934,0,0,167702,10288077180,41070000,40700000,40760000,40920000,41130000,41020000,708376,0,0,0,0,40920000,40910000,0,0,0,0,0,0,0,0,95,13,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135239000,26,1595490,0,706944,0,0,167728,10289672670,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,74,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135239500,0,0,0,706944,0,0,167728,10289672670,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,78,29,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135240000,0,0,0,706944,0,0,167728,10289672670,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,73,33,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135240500,2,122730,0,706944,0,0,167730,10289795400,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,72,35,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135241000,0,0,0,706944,0,0,167730,10289795400,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,58,40,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135241500,0,0,0,706944,0,0,167730,10289795400,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,61,40,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135242500,2,122700,0,706944,0,0,167732,10289918100,41070000,40700000,40760000,40900000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,61,39,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135244500,2,122730,0,706944,0,0,167734,10290040830,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,60,42,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135245000,0,0,0,706944,0,0,167734,10290040830,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,60,43,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135245500,0,0,0,706944,0,0,167734,10290040830,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,61,44,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135246500,2,122700,0,706946,0,0,167736,10290163530,41070000,40700000,40760000,40900000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,61,43,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135247500,0,0,0,706946,0,0,167736,10290163530,41070000,40700000,40760000,40900000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,61,46,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135248000,0,0,0,706946,0,0,167736,10290163530,41070000,40700000,40760000,40900000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,62,46,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135249000,0,0,0,706946,0,0,167736,10290163530,41070000,40700000,40760000,40900000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,62,47,0,0,0,0
ag,AG.SHF,沪银活跃-ag1612,20170103,135250500,2,122730,0,706948,0,0,167738,10290286260,41070000,40700000,40760000,40910000,41130000,41020000,708376,0,0,0,0,40910000,40900000,0,0,0,0,0,0,0,0,61,47,0,0,0,0
